thisRow.t,notes,onset,response,stim,sequence_position,participant_id,session_id,recall_stim_type,response_type,match_stim_type,parameters,
,,294.6179130999999,79.23953069397193,96.0,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,301.7431276000002,f,7,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,304.2596324000001,f,3,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,317.0759777000003,86.4576388078063,88.0,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,324.25436130000026,182.86240522611175,184.0,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,333.9529892999999,59.57421619803874,72.0,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,341.0816781000003,f,1,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,343.5997287,j,2,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,357.34486860000015,355.072890052351,352.0,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,367.2404434,0.757168865058535,0.0,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
